epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,7520.34,0.92464,0.53809,1.17556,0.84763,0.777,0.86802,0.63283,1.04361,0.58182,1.3086,0.009307,0.009307,0.009307
107,7591.27,0.9255,0.53646,1.17096,0.83891,0.78836,0.86667,0.63962,1.03544,0.57532,1.29896,0.0093004,0.0093004,0.0093004
108,7662.23,0.92345,0.53977,1.1759,0.81065,0.7873,0.85759,0.62965,1.03968,0.58427,1.30311,0.0092938,0.0092938,0.0092938
109,7733.04,0.92806,0.53612,1.17312,0.81674,0.78534,0.86293,0.63412,1.03041,0.58289,1.29756,0.0092872,0.0092872,0.0092872
110,7803.94,0.91913,0.53228,1.16379,0.80438,0.80306,0.86309,0.63371,1.02135,0.58361,1.29271,0.0092806,0.0092806,0.0092806
111,7874.8,0.91531,0.52626,1.15898,0.81822,0.79754,0.86593,0.63264,1.03481,0.57855,1.30134,0.009274,0.009274,0.009274
112,7945.72,0.92113,0.52919,1.17031,0.8358,0.77608,0.86958,0.6349,1.03783,0.57754,1.30574,0.0092674,0.0092674,0.0092674
113,8016.55,0.91619,0.52838,1.16026,0.82272,0.80212,0.87566,0.64762,1.01302,0.56648,1.28563,0.0092608,0.0092608,0.0092608
114,8087.47,0.9186,0.52715,1.1683,0.81555,0.79385,0.86294,0.63663,1.02702,0.57346,1.29494,0.0092542,0.0092542,0.0092542
115,8158.4,0.91672,0.5299,1.16688,0.81349,0.80577,0.87136,0.64392,1.02632,0.56791,1.29589,0.0092476,0.0092476,0.0092476
116,8229.22,0.9113,0.51951,1.15897,0.80208,0.81305,0.87024,0.64739,1.02134,0.56905,1.29152,0.009241,0.009241,0.009241
117,8300.18,0.90702,0.52021,1.15947,0.81138,0.79887,0.87071,0.64558,1.03173,0.56174,1.29852,0.0092344,0.0092344,0.0092344
118,8371.03,0.90384,0.51882,1.16079,0.84498,0.77749,0.87677,0.64741,1.03548,0.56193,1.30031,0.0092278,0.0092278,0.0092278
119,8441.89,0.91158,0.52928,1.16222,0.84982,0.77788,0.87432,0.64788,1.02887,0.56264,1.29465,0.0092212,0.0092212,0.0092212
120,8512.91,0.90595,0.52055,1.15933,0.82136,0.80221,0.87192,0.6412,1.03383,0.56483,1.2992,0.0092146,0.0092146,0.0092146
121,8583.76,0.91505,0.52335,1.16086,0.80617,0.79243,0.86459,0.63559,1.0366,0.57064,1.30526,0.009208,0.009208,0.009208
122,8654.7,0.90214,0.51911,1.15665,0.81315,0.7995,0.87279,0.64488,1.03129,0.55917,1.30376,0.0092014,0.0092014,0.0092014
123,8725.58,0.90099,0.50817,1.15137,0.82087,0.80317,0.87581,0.64764,1.02579,0.55531,1.29872,0.0091948,0.0091948,0.0091948
124,8796.41,0.90089,0.51773,1.15585,0.82634,0.79601,0.87333,0.64835,1.02706,0.55945,1.29519,0.0091882,0.0091882,0.0091882
125,8867.39,0.89934,0.51551,1.14405,0.82352,0.79109,0.87641,0.65364,1.01702,0.55721,1.28868,0.0091816,0.0091816,0.0091816
126,8938.34,0.89614,0.51572,1.14566,0.82737,0.80295,0.87493,0.65039,1.02537,0.55564,1.29543,0.009175,0.009175,0.009175
127,9009.21,0.89235,0.51312,1.14962,0.82275,0.79772,0.87229,0.64888,1.02372,0.55852,1.29866,0.0091684,0.0091684,0.0091684
128,9080.11,0.88994,0.50889,1.1415,0.83474,0.78524,0.87139,0.6449,1.02676,0.5606,1.29968,0.0091618,0.0091618,0.0091618
129,9150.93,0.88989,0.50168,1.14425,0.83609,0.78275,0.87112,0.64547,1.02898,0.55887,1.30018,0.0091552,0.0091552,0.0091552
130,9221.81,0.88773,0.50367,1.14288,0.83504,0.78948,0.87311,0.64626,1.02772,0.55567,1.30263,0.0091486,0.0091486,0.0091486
131,9292.64,0.88002,0.50191,1.14234,0.83538,0.80458,0.87975,0.64874,1.03642,0.55398,1.3094,0.009142,0.009142,0.009142
132,9363.51,0.88421,0.50116,1.14033,0.84002,0.8027,0.8839,0.6534,1.03057,0.548,1.30528,0.0091354,0.0091354,0.0091354
133,9434.5,0.87752,0.49504,1.13649,0.83365,0.80909,0.88346,0.65351,1.02406,0.5492,1.30589,0.0091288,0.0091288,0.0091288
