epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,8842.58,0.75898,0.42173,1.03361,0.8504,0.78965,0.8801,0.6796,0.98143,0.5273,1.25308,0.008779,0.008779,0.008779
187,8890.24,0.76703,0.42419,1.03834,0.81955,0.81752,0.88394,0.6821,0.98146,0.52467,1.25205,0.0087724,0.0087724,0.0087724
188,8937.88,0.76154,0.42836,1.04349,0.84306,0.80119,0.88657,0.68279,0.98034,0.52054,1.25353,0.0087658,0.0087658,0.0087658
189,8985.56,0.75622,0.42364,1.03332,0.83244,0.81247,0.88649,0.68527,0.98003,0.52402,1.25276,0.0087592,0.0087592,0.0087592
190,9033.2,0.75525,0.41637,1.02556,0.84913,0.79793,0.88682,0.6851,0.97822,0.52362,1.24803,0.0087526,0.0087526,0.0087526
191,9080.64,0.75764,0.41725,1.03491,0.80146,0.83333,0.88625,0.68398,0.98062,0.52657,1.24673,0.008746,0.008746,0.008746
192,9128.05,0.75614,0.42183,1.03253,0.82192,0.81637,0.88709,0.68312,0.97979,0.5269,1.24754,0.0087394,0.0087394,0.0087394
193,9175.35,0.75503,0.42223,1.03134,0.81709,0.82344,0.88421,0.68142,0.97831,0.52744,1.24812,0.0087328,0.0087328,0.0087328
194,9222.67,0.75469,0.4174,1.03087,0.8308,0.81892,0.88855,0.68422,0.98023,0.52074,1.25098,0.0087262,0.0087262,0.0087262
195,9270.22,0.75277,0.41822,1.03522,0.80794,0.84022,0.88541,0.68079,0.98182,0.52313,1.25105,0.0087196,0.0087196,0.0087196
196,9317.68,0.76003,0.42047,1.03078,0.82714,0.82375,0.88152,0.6788,0.97909,0.52211,1.25112,0.008713,0.008713,0.008713
197,9365.47,0.75031,0.42177,1.03334,0.82592,0.81844,0.88333,0.68062,0.98023,0.52151,1.25158,0.0087064,0.0087064,0.0087064
198,9412.92,0.74536,0.41459,1.02704,0.79657,0.84349,0.8831,0.6803,0.98361,0.52437,1.2554,0.0086998,0.0086998,0.0086998
199,9460.37,0.75228,0.42318,1.03513,0.81775,0.82712,0.88612,0.68124,0.98299,0.52588,1.2549,0.0086932,0.0086932,0.0086932
200,9507.82,0.75401,0.41467,1.03028,0.83928,0.80674,0.88422,0.6815,0.98458,0.52834,1.25383,0.0086866,0.0086866,0.0086866
201,9555.31,0.74847,0.41658,1.03219,0.82706,0.81229,0.88179,0.67871,0.98292,0.52885,1.25273,0.00868,0.00868,0.00868
202,9602.81,0.74816,0.41686,1.029,0.82468,0.82427,0.88352,0.67941,0.98295,0.52588,1.25299,0.0086734,0.0086734,0.0086734
203,9650.35,0.74295,0.41461,1.02397,0.82632,0.82751,0.88597,0.68115,0.98347,0.52252,1.25414,0.0086668,0.0086668,0.0086668
204,9698.06,0.74673,0.41554,1.0266,0.82046,0.83912,0.88756,0.68198,0.98438,0.51987,1.25461,0.0086602,0.0086602,0.0086602
205,9745.71,0.74779,0.41517,1.02704,0.82367,0.83262,0.88921,0.6838,0.98516,0.51566,1.2545,0.0086536,0.0086536,0.0086536
206,9793.33,0.74583,0.40939,1.02665,0.82753,0.82581,0.88945,0.68263,0.98382,0.51542,1.25264,0.008647,0.008647,0.008647
207,9840.97,0.74339,0.40828,1.02442,0.82904,0.82654,0.88799,0.6815,0.98315,0.51981,1.2523,0.0086404,0.0086404,0.0086404
208,9888.56,0.74302,0.41058,1.02771,0.82551,0.82912,0.88736,0.683,0.98169,0.52085,1.25296,0.0086338,0.0086338,0.0086338
209,9936.18,0.73641,0.40939,1.02452,0.83809,0.82057,0.88897,0.68433,0.98167,0.52286,1.25235,0.0086272,0.0086272,0.0086272
210,9983.72,0.7445,0.4126,1.02311,0.84612,0.8145,0.89183,0.68671,0.9816,0.51999,1.25236,0.0086206,0.0086206,0.0086206
211,10031.3,0.73565,0.40906,1.02362,0.8489,0.81651,0.89171,0.68628,0.98008,0.52006,1.25233,0.008614,0.008614,0.008614
212,10078.8,0.7384,0.40876,1.0234,0.84965,0.81693,0.88832,0.68464,0.9798,0.52227,1.25439,0.0086074,0.0086074,0.0086074
213,10126.2,0.74437,0.41445,1.02621,0.85607,0.80704,0.88621,0.68333,0.98182,0.52413,1.25651,0.0086008,0.0086008,0.0086008
214,10173.5,0.74314,0.40806,1.0275,0.85099,0.81079,0.88439,0.6833,0.98366,0.52372,1.25939,0.0085942,0.0085942,0.0085942
215,10220.9,0.74061,0.41029,1.02632,0.84544,0.81087,0.88274,0.68317,0.98296,0.5274,1.25918,0.0085876,0.0085876,0.0085876
216,10268.9,0.73679,0.40575,1.02488,0.83701,0.81461,0.88384,0.68254,0.98428,0.53065,1.26012,0.008581,0.008581,0.008581
217,10317.2,0.7414,0.41035,1.02679,0.81158,0.84274,0.88566,0.68244,0.9844,0.53092,1.25977,0.0085744,0.0085744,0.0085744
218,10365,0.73548,0.40763,1.02301,0.81691,0.83188,0.8841,0.67993,0.98555,0.52908,1.25995,0.0085678,0.0085678,0.0085678
219,10412.8,0.73403,0.40703,1.0193,0.82631,0.82111,0.88511,0.68082,0.98518,0.52656,1.25832,0.0085612,0.0085612,0.0085612
220,10460.6,0.73642,0.40707,1.01725,0.81887,0.82751,0.88548,0.68015,0.98605,0.52654,1.26014,0.0085546,0.0085546,0.0085546
221,10508.2,0.73344,0.40535,1.02001,0.82939,0.82649,0.88747,0.68114,0.98671,0.52513,1.26323,0.008548,0.008548,0.008548
222,10556,0.73111,0.40377,1.02103,0.83094,0.82161,0.886,0.679,0.98783,0.5253,1.26473,0.0085414,0.0085414,0.0085414
223,10603.8,0.72902,0.40127,1.02186,0.82958,0.82441,0.88319,0.67665,0.98875,0.52515,1.26479,0.0085348,0.0085348,0.0085348
224,10651.7,0.73131,0.40041,1.02406,0.83636,0.81835,0.88407,0.67706,0.98956,0.52487,1.26514,0.0085282,0.0085282,0.0085282
225,10700.3,0.73647,0.40372,1.0176,0.83583,0.81111,0.8834,0.67837,0.98769,0.52231,1.26381,0.0085216,0.0085216,0.0085216
226,10747.8,0.72365,0.399,1.02124,0.82754,0.82157,0.88304,0.67879,0.98677,0.52298,1.26428,0.008515,0.008515,0.008515
227,10795.5,0.7342,0.40608,1.02081,0.82476,0.82664,0.88184,0.67831,0.98505,0.52209,1.2637,0.0085084,0.0085084,0.0085084
228,10843.4,0.72745,0.40468,1.01859,0.82752,0.82666,0.88369,0.67991,0.98374,0.5198,1.26423,0.0085018,0.0085018,0.0085018
229,10891,0.72692,0.39915,1.01413,0.82865,0.82301,0.88287,0.68034,0.98336,0.51917,1.26309,0.0084952,0.0084952,0.0084952
230,10938.8,0.7193,0.39397,1.01356,0.83909,0.81657,0.88325,0.67963,0.98144,0.52089,1.26136,0.0084886,0.0084886,0.0084886
231,10986.4,0.71815,0.39634,1.01234,0.83483,0.81149,0.88284,0.68017,0.97998,0.52046,1.26118,0.008482,0.008482,0.008482
232,11034.6,0.71949,0.39769,1.01494,0.83773,0.8053,0.88254,0.68226,0.97923,0.52153,1.26051,0.0084754,0.0084754,0.0084754
233,11082.3,0.7204,0.39828,1.01511,0.834,0.80695,0.88262,0.68137,0.97807,0.52434,1.25992,0.0084688,0.0084688,0.0084688
234,11129.9,0.71809,0.39781,1.01356,0.83341,0.81453,0.88572,0.68478,0.9772,0.52165,1.25853,0.0084622,0.0084622,0.0084622
235,11177.9,0.72169,0.39573,1.00921,0.84654,0.80962,0.88826,0.68543,0.97707,0.5202,1.25722,0.0084556,0.0084556,0.0084556
236,11225.8,0.71855,0.39868,1.01279,0.83693,0.8245,0.88844,0.68517,0.97779,0.51776,1.25723,0.008449,0.008449,0.008449
237,11273.5,0.71607,0.39548,1.01403,0.83375,0.82049,0.88936,0.68596,0.97875,0.51715,1.25838,0.0084424,0.0084424,0.0084424
238,11321.3,0.71589,0.39744,1.0085,0.83484,0.81942,0.8903,0.68631,0.9808,0.51686,1.26034,0.0084358,0.0084358,0.0084358
239,11369.1,0.71384,0.39585,1.00646,0.82669,0.82909,0.89093,0.6865,0.98154,0.51721,1.26071,0.0084292,0.0084292,0.0084292
240,11416.7,0.716,0.39304,1.01136,0.83422,0.81929,0.89178,0.6864,0.98122,0.51661,1.26081,0.0084226,0.0084226,0.0084226
241,11464.1,0.71958,0.39312,1.00869,0.81681,0.83403,0.89199,0.6876,0.98045,0.51653,1.26001,0.008416,0.008416,0.008416
242,11511.7,0.7124,0.39397,1.00798,0.81412,0.83855,0.89017,0.68586,0.98002,0.51852,1.26022,0.0084094,0.0084094,0.0084094
243,11559.2,0.7152,0.40012,1.01027,0.81192,0.83646,0.88899,0.68572,0.97925,0.51757,1.26,0.0084028,0.0084028,0.0084028
244,11606.7,0.71568,0.3959,1.0094,0.81584,0.83219,0.88697,0.68421,0.98006,0.51788,1.26021,0.0083962,0.0083962,0.0083962
245,11654.6,0.71609,0.39747,1.01466,0.80884,0.83298,0.88837,0.68523,0.98046,0.51984,1.26061,0.0083896,0.0083896,0.0083896
246,11702.3,0.71653,0.39325,1.01138,0.82257,0.82401,0.88751,0.68366,0.98069,0.51988,1.26101,0.008383,0.008383,0.008383
247,11750.1,0.71343,0.39689,1.01298,0.82043,0.8278,0.88656,0.68398,0.98145,0.51943,1.26175,0.0083764,0.0083764,0.0083764
248,11797.7,0.70971,0.39367,1.00729,0.83513,0.81159,0.8864,0.68478,0.98206,0.51772,1.26243,0.0083698,0.0083698,0.0083698
249,11845.2,0.71159,0.38878,0.99982,0.84457,0.81134,0.88881,0.68564,0.98237,0.51647,1.2629,0.0083632,0.0083632,0.0083632
250,11892.8,0.71543,0.39608,1.00796,0.84486,0.8077,0.88827,0.68587,0.98297,0.51648,1.2634,0.0083566,0.0083566,0.0083566
251,11940.3,0.70385,0.38864,1.00617,0.83842,0.81475,0.88771,0.68598,0.98254,0.51567,1.26386,0.00835,0.00835,0.00835
252,11987.8,0.70536,0.38878,1.00313,0.83802,0.81976,0.88856,0.68757,0.98251,0.5142,1.26431,0.0083434,0.0083434,0.0083434
253,12035.1,0.70786,0.38927,1.00392,0.83054,0.82927,0.89017,0.68878,0.98145,0.51209,1.26403,0.0083368,0.0083368,0.0083368
254,12082.6,0.71056,0.3903,1.00528,0.83543,0.82738,0.88988,0.68856,0.98257,0.51214,1.26513,0.0083302,0.0083302,0.0083302
255,12130,0.70776,0.38934,1.003,0.83907,0.8245,0.88972,0.68904,0.98281,0.51222,1.26601,0.0083236,0.0083236,0.0083236
256,12177.5,0.70161,0.38489,1.00115,0.84829,0.81862,0.8908,0.68975,0.98323,0.51229,1.26654,0.008317,0.008317,0.008317
257,12225.2,0.70414,0.38955,1.00312,0.84536,0.82024,0.89098,0.68995,0.98268,0.51182,1.26688,0.0083104,0.0083104,0.0083104
258,12272.8,0.70654,0.38781,1.00122,0.84338,0.82428,0.89172,0.68997,0.98331,0.51324,1.26668,0.0083038,0.0083038,0.0083038
259,12320.5,0.7001,0.38654,1.00063,0.84908,0.82013,0.89057,0.69088,0.98278,0.51308,1.26583,0.0082972,0.0082972,0.0082972
260,12368.1,0.70083,0.38603,1.00141,0.84835,0.81698,0.8905,0.69081,0.98328,0.51198,1.26587,0.0082906,0.0082906,0.0082906
261,12415.6,0.70492,0.38617,0.99929,0.84745,0.81776,0.892,0.69081,0.98339,0.51143,1.266,0.008284,0.008284,0.008284
262,12463.5,0.70188,0.38559,1.00286,0.83949,0.82528,0.89241,0.69109,0.9831,0.5101,1.26644,0.0082774,0.0082774,0.0082774
263,12511.2,0.7024,0.38773,1.00156,0.83312,0.82496,0.89253,0.69177,0.98274,0.50866,1.26639,0.0082708,0.0082708,0.0082708
264,12558.9,0.70421,0.38531,1.00654,0.83446,0.82566,0.89227,0.69121,0.9829,0.50718,1.26683,0.0082642,0.0082642,0.0082642
265,12606.5,0.6989,0.38525,1.00078,0.83492,0.82344,0.89318,0.69122,0.98308,0.50696,1.26717,0.0082576,0.0082576,0.0082576
266,12653.9,0.6948,0.38535,0.99809,0.8346,0.83202,0.89364,0.6936,0.98349,0.50697,1.26803,0.008251,0.008251,0.008251
267,12701.5,0.69634,0.38322,0.99977,0.82507,0.84206,0.89292,0.69303,0.9839,0.50775,1.26852,0.0082444,0.0082444,0.0082444
268,12749,0.70162,0.385,1.00348,0.82242,0.84441,0.89399,0.69352,0.98372,0.50714,1.26795,0.0082378,0.0082378,0.0082378
269,12796.6,0.6972,0.38363,0.99978,0.84166,0.82318,0.89391,0.69379,0.98367,0.50831,1.26805,0.0082312,0.0082312,0.0082312
270,12844.1,0.70077,0.3856,1.00066,0.84074,0.828,0.89488,0.69323,0.98375,0.50672,1.26821,0.0082246,0.0082246,0.0082246
271,12891.6,0.69906,0.38979,1.00114,0.84122,0.82794,0.89525,0.69317,0.98303,0.50724,1.26804,0.008218,0.008218,0.008218
272,12939.1,0.69545,0.38385,0.99587,0.83904,0.82886,0.89475,0.69335,0.9828,0.50739,1.26816,0.0082114,0.0082114,0.0082114
273,12986.7,0.6865,0.37937,0.99937,0.84249,0.82283,0.89499,0.69273,0.98236,0.50773,1.26795,0.0082048,0.0082048,0.0082048
274,13034.3,0.69455,0.38336,1.00212,0.84014,0.82682,0.89532,0.69384,0.98193,0.50636,1.2677,0.0081982,0.0081982,0.0081982
275,13082,0.69413,0.3795,0.99585,0.83385,0.8345,0.89528,0.69333,0.98268,0.50668,1.26836,0.0081916,0.0081916,0.0081916
276,13129.4,0.69462,0.38492,1.00251,0.82932,0.83652,0.89585,0.69426,0.98283,0.50644,1.26887,0.008185,0.008185,0.008185
277,13177.2,0.68909,0.3794,0.99545,0.83277,0.82861,0.89553,0.69399,0.98274,0.50555,1.26934,0.0081784,0.0081784,0.0081784
278,13224.9,0.68935,0.38245,0.99639,0.84357,0.82301,0.89475,0.69386,0.98303,0.50586,1.27019,0.0081718,0.0081718,0.0081718
279,13272.7,0.6825,0.3761,0.99332,0.84425,0.82194,0.89475,0.69383,0.98256,0.50559,1.2696,0.0081652,0.0081652,0.0081652
280,13320.3,0.68992,0.37264,0.99054,0.84429,0.82202,0.89435,0.69338,0.98327,0.50747,1.27068,0.0081586,0.0081586,0.0081586
281,13367.8,0.68685,0.37748,0.99095,0.8471,0.82182,0.89436,0.69213,0.98436,0.50824,1.27115,0.008152,0.008152,0.008152
282,13415.5,0.68886,0.37822,0.99489,0.85026,0.81809,0.89451,0.69213,0.9848,0.50796,1.27106,0.0081454,0.0081454,0.0081454
283,13462.9,0.68624,0.37741,0.9958,0.85185,0.8094,0.89385,0.69185,0.98484,0.50924,1.27139,0.0081388,0.0081388,0.0081388
284,13510.3,0.68425,0.37763,0.99537,0.84952,0.80702,0.89305,0.69229,0.98476,0.51028,1.27129,0.0081322,0.0081322,0.0081322
285,13558.3,0.68334,0.37541,0.98953,0.85325,0.80817,0.893,0.69083,0.98456,0.51088,1.27177,0.0081256,0.0081256,0.0081256
286,13605.7,0.68317,0.37637,0.99068,0.84444,0.81485,0.89364,0.69117,0.98512,0.5116,1.27228,0.008119,0.008119,0.008119
287,13653.2,0.68407,0.37314,0.99076,0.84574,0.81937,0.89457,0.69093,0.98565,0.51159,1.27255,0.0081124,0.0081124,0.0081124
288,13700.8,0.68745,0.37985,0.9944,0.84586,0.81802,0.89384,0.69139,0.98525,0.51116,1.27268,0.0081058,0.0081058,0.0081058
289,13748.3,0.68436,0.37598,0.99073,0.85191,0.81247,0.89386,0.69159,0.9846,0.51181,1.27232,0.0080992,0.0080992,0.0080992
290,13795.9,0.67963,0.37725,0.99063,0.8505,0.81409,0.89403,0.69184,0.98497,0.5125,1.27215,0.0080926,0.0080926,0.0080926
291,13843.4,0.68102,0.37482,0.99186,0.84918,0.81472,0.89361,0.69157,0.98464,0.51183,1.27199,0.008086,0.008086,0.008086
292,13891.2,0.6822,0.37684,0.9935,0.84666,0.81598,0.89223,0.69169,0.98482,0.51083,1.27188,0.0080794,0.0080794,0.0080794
293,13938.8,0.67714,0.37119,0.99108,0.84234,0.81964,0.89307,0.6922,0.98527,0.51098,1.27216,0.0080728,0.0080728,0.0080728
294,13986.3,0.67561,0.37212,0.98585,0.84458,0.817,0.89377,0.6922,0.98505,0.51204,1.27235,0.0080662,0.0080662,0.0080662
295,14033.8,0.68375,0.37344,0.99509,0.84623,0.81728,0.89346,0.69149,0.98494,0.51197,1.27256,0.0080596,0.0080596,0.0080596
296,14081.4,0.67877,0.37432,0.98927,0.84974,0.81485,0.89367,0.69174,0.98463,0.5122,1.27241,0.008053,0.008053,0.008053
297,14129,0.67536,0.37189,0.9896,0.84197,0.81999,0.89332,0.69156,0.98432,0.51165,1.27239,0.0080464,0.0080464,0.0080464
298,14176.6,0.68641,0.37832,0.99102,0.84526,0.82066,0.89512,0.69161,0.98407,0.51116,1.27237,0.0080398,0.0080398,0.0080398
299,14223.9,0.6775,0.36803,0.99161,0.84752,0.82083,0.89529,0.69162,0.98431,0.51124,1.27247,0.0080332,0.0080332,0.0080332
300,14271.4,0.67829,0.37601,0.99637,0.84018,0.82783,0.89484,0.69122,0.98428,0.51178,1.27216,0.0080266,0.0080266,0.0080266
301,14318.9,0.67465,0.37239,0.98722,0.84342,0.82564,0.89488,0.69163,0.98472,0.51131,1.27293,0.00802,0.00802,0.00802
302,14366.5,0.68131,0.37501,0.99255,0.84404,0.82932,0.89487,0.69106,0.98491,0.51086,1.27314,0.0080134,0.0080134,0.0080134
303,14414.1,0.67876,0.36958,0.99014,0.84129,0.83482,0.89453,0.69076,0.98535,0.5107,1.27394,0.0080068,0.0080068,0.0080068
304,14461.6,0.67186,0.37075,0.98205,0.83827,0.83605,0.89511,0.69158,0.98492,0.5109,1.27416,0.0080002,0.0080002,0.0080002
305,14509.2,0.67009,0.36726,0.98379,0.83938,0.83414,0.89471,0.69203,0.98455,0.51185,1.27413,0.0079936,0.0079936,0.0079936
306,14556.6,0.66496,0.36747,0.97885,0.83965,0.83398,0.89455,0.69139,0.9844,0.51197,1.27417,0.007987,0.007987,0.007987
307,14604.3,0.67286,0.36915,0.98821,0.83953,0.83572,0.89428,0.69162,0.98469,0.51132,1.27453,0.0079804,0.0079804,0.0079804
308,14651.9,0.67721,0.36934,0.98395,0.83932,0.83485,0.89436,0.69126,0.98438,0.51078,1.27438,0.0079738,0.0079738,0.0079738
309,14699.5,0.66766,0.3683,0.98152,0.84092,0.83438,0.89419,0.69055,0.98385,0.51076,1.27408,0.0079672,0.0079672,0.0079672
310,14747,0.66544,0.37167,0.98017,0.83368,0.83741,0.89414,0.69092,0.98355,0.51015,1.2738,0.0079606,0.0079606,0.0079606
311,14794.6,0.66441,0.36573,0.98241,0.83622,0.83649,0.89454,0.69087,0.98359,0.51068,1.27447,0.007954,0.007954,0.007954
312,14842,0.66232,0.36603,0.98352,0.83998,0.83283,0.89453,0.691,0.98354,0.51108,1.27472,0.0079474,0.0079474,0.0079474
313,14889.4,0.66859,0.37005,0.98518,0.83797,0.83244,0.89411,0.69082,0.98335,0.51094,1.27508,0.0079408,0.0079408,0.0079408
314,14937,0.66493,0.3637,0.98528,0.83711,0.83358,0.89413,0.69131,0.98374,0.51099,1.27553,0.0079342,0.0079342,0.0079342
315,14984.5,0.66878,0.37032,0.9849,0.83348,0.83825,0.894,0.69121,0.98341,0.51071,1.27528,0.0079276,0.0079276,0.0079276
316,15032.1,0.6625,0.36577,0.9794,0.84051,0.82982,0.89428,0.69183,0.98338,0.5109,1.2753,0.007921,0.007921,0.007921
317,15079.5,0.67092,0.37009,0.98246,0.8393,0.83053,0.89466,0.69182,0.9835,0.51064,1.27548,0.0079144,0.0079144,0.0079144
318,15127.2,0.66401,0.36777,0.98401,0.83962,0.83242,0.89495,0.69219,0.98374,0.51061,1.27576,0.0079078,0.0079078,0.0079078
319,15174.8,0.66528,0.36946,0.97494,0.84099,0.83171,0.89472,0.69188,0.98346,0.5103,1.27562,0.0079012,0.0079012,0.0079012
320,15222.5,0.66748,0.36517,0.98092,0.84041,0.83164,0.89443,0.69155,0.98371,0.51012,1.27593,0.0078946,0.0078946,0.0078946
321,15270.1,0.66928,0.37138,0.98448,0.84028,0.8321,0.89477,0.69183,0.98358,0.50995,1.27548,0.007888,0.007888,0.007888
322,15317.6,0.66314,0.3632,0.97788,0.83905,0.83277,0.89501,0.69177,0.9834,0.50955,1.27546,0.0078814,0.0078814,0.0078814
323,15365.3,0.66256,0.3649,0.9812,0.83464,0.83682,0.89472,0.69229,0.98377,0.51025,1.2757,0.0078748,0.0078748,0.0078748
324,15412.9,0.6644,0.36648,0.98296,0.8342,0.83552,0.89446,0.69218,0.98375,0.51056,1.27543,0.0078682,0.0078682,0.0078682
325,15460.5,0.66213,0.35916,0.98185,0.83389,0.83729,0.89392,0.6919,0.98385,0.51022,1.2757,0.0078616,0.0078616,0.0078616
326,15508.1,0.65938,0.36429,0.97697,0.83206,0.83456,0.89334,0.69218,0.98362,0.51046,1.27574,0.007855,0.007855,0.007855
327,15555.7,0.66286,0.36283,0.97905,0.83,0.83421,0.89324,0.69212,0.98299,0.51025,1.27563,0.0078484,0.0078484,0.0078484
328,15603.2,0.66041,0.36322,0.97855,0.82725,0.84064,0.89361,0.69195,0.98277,0.51078,1.2756,0.0078418,0.0078418,0.0078418
329,15650.7,0.65726,0.36086,0.98115,0.82284,0.84557,0.89327,0.69185,0.98263,0.51099,1.27573,0.0078352,0.0078352,0.0078352
330,15698.4,0.66749,0.36233,0.98307,0.82347,0.84544,0.89312,0.69186,0.98255,0.51159,1.2754,0.0078286,0.0078286,0.0078286
331,15745.9,0.6626,0.36438,0.98088,0.82439,0.84503,0.89317,0.69174,0.98255,0.51202,1.27512,0.007822,0.007822,0.007822
332,15793.6,0.65943,0.36293,0.98338,0.82416,0.8425,0.89308,0.69167,0.98272,0.5121,1.27542,0.0078154,0.0078154,0.0078154
333,15841,0.65436,0.3583,0.97644,0.82287,0.84086,0.89326,0.69227,0.98262,0.5126,1.2754,0.0078088,0.0078088,0.0078088
334,15888.4,0.65831,0.36353,0.98114,0.82199,0.84184,0.89322,0.6931,0.98239,0.51292,1.27542,0.0078022,0.0078022,0.0078022
335,15935.8,0.65282,0.36012,0.97837,0.81953,0.8446,0.89319,0.69299,0.98273,0.51295,1.27603,0.0077956,0.0077956,0.0077956
336,15983.4,0.65994,0.35791,0.97822,0.81888,0.84365,0.89334,0.69309,0.9829,0.51287,1.27607,0.007789,0.007789,0.007789
337,16031,0.65378,0.36137,0.97392,0.82087,0.83819,0.89306,0.69319,0.98278,0.51303,1.27601,0.0077824,0.0077824,0.0077824
338,16079,0.65247,0.35753,0.97922,0.82215,0.83845,0.89283,0.69285,0.98285,0.51266,1.27612,0.0077758,0.0077758,0.0077758
339,16126.9,0.65307,0.36074,0.9765,0.8222,0.83935,0.89283,0.69238,0.98265,0.51287,1.27591,0.0077692,0.0077692,0.0077692
340,16174.6,0.65071,0.35529,0.97704,0.82247,0.83897,0.89248,0.69217,0.98212,0.51287,1.27553,0.0077626,0.0077626,0.0077626
341,16222.2,0.6506,0.35688,0.97759,0.82156,0.83824,0.89263,0.69254,0.98196,0.51317,1.2756,0.007756,0.007756,0.007756
342,16269.9,0.65263,0.36165,0.97674,0.82261,0.83745,0.89225,0.69194,0.98208,0.51234,1.27592,0.0077494,0.0077494,0.0077494
343,16317.5,0.64999,0.35533,0.97432,0.82748,0.83277,0.89205,0.69166,0.9822,0.51225,1.27614,0.0077428,0.0077428,0.0077428
344,16365.1,0.64494,0.35852,0.97095,0.82796,0.83313,0.8921,0.69134,0.98177,0.51269,1.27585,0.0077362,0.0077362,0.0077362
345,16412.7,0.65391,0.35456,0.97215,0.82857,0.83218,0.89197,0.69093,0.98171,0.51287,1.27606,0.0077296,0.0077296,0.0077296
346,16460.3,0.65081,0.3611,0.97581,0.83062,0.82548,0.89238,0.69078,0.98182,0.51289,1.27643,0.007723,0.007723,0.007723
347,16507.7,0.64745,0.35871,0.96944,0.82916,0.82776,0.89242,0.6914,0.98188,0.51307,1.27662,0.0077164,0.0077164,0.0077164
348,16555.1,0.65179,0.35694,0.97454,0.83088,0.82833,0.89296,0.69091,0.98163,0.51309,1.27661,0.0077098,0.0077098,0.0077098
349,16602.5,0.6459,0.36021,0.97428,0.83252,0.82737,0.89273,0.6907,0.98155,0.51323,1.27656,0.0077032,0.0077032,0.0077032
350,16649.9,0.64676,0.35913,0.97562,0.83305,0.82851,0.89246,0.69083,0.9815,0.51365,1.27641,0.0076966,0.0076966,0.0076966
351,16697.3,0.64398,0.35362,0.97076,0.83112,0.82813,0.89187,0.69064,0.98152,0.51349,1.27656,0.00769,0.00769,0.00769
352,16744.8,0.64595,0.35149,0.96868,0.8277,0.83168,0.89177,0.69027,0.98147,0.5133,1.27671,0.0076834,0.0076834,0.0076834
353,16792.3,0.64236,0.35529,0.97318,0.83062,0.8292,0.89174,0.69035,0.98157,0.51354,1.27684,0.0076768,0.0076768,0.0076768
354,16839.9,0.64617,0.35684,0.97318,0.83007,0.82861,0.89159,0.69059,0.98172,0.51385,1.2768,0.0076702,0.0076702,0.0076702
355,16887.5,0.64398,0.35877,0.96989,0.82924,0.82859,0.89108,0.6902,0.98166,0.51412,1.27684,0.0076636,0.0076636,0.0076636
356,16935.1,0.64668,0.35269,0.97223,0.82878,0.82895,0.89115,0.6905,0.98156,0.51407,1.27693,0.007657,0.007657,0.007657
357,16982.7,0.64184,0.35125,0.97457,0.82789,0.82962,0.891,0.69033,0.98165,0.51421,1.277,0.0076504,0.0076504,0.0076504
358,17030.3,0.64219,0.35488,0.97148,0.82482,0.83211,0.89093,0.68979,0.98147,0.51407,1.27699,0.0076438,0.0076438,0.0076438
359,17078,0.63953,0.35287,0.96822,0.82424,0.83308,0.89086,0.69045,0.98107,0.5144,1.2769,0.0076372,0.0076372,0.0076372
360,17125.7,0.64281,0.35469,0.97291,0.82341,0.83295,0.89095,0.68991,0.98087,0.51421,1.27702,0.0076306,0.0076306,0.0076306
361,17173.3,0.6446,0.35284,0.97066,0.82042,0.836,0.89093,0.69023,0.98093,0.51394,1.27688,0.007624,0.007624,0.007624
362,17220.9,0.64544,0.35592,0.96888,0.82028,0.83807,0.89075,0.69016,0.98105,0.51372,1.27703,0.0076174,0.0076174,0.0076174
363,17268.3,0.64936,0.35527,0.97922,0.82201,0.83374,0.89092,0.69072,0.98074,0.5139,1.27682,0.0076108,0.0076108,0.0076108
364,17315.8,0.64025,0.34874,0.9684,0.82371,0.83235,0.89079,0.69046,0.98073,0.51422,1.27692,0.0076042,0.0076042,0.0076042
365,17363.3,0.64293,0.3496,0.97305,0.82543,0.83169,0.89017,0.6897,0.98083,0.5145,1.27695,0.0075976,0.0075976,0.0075976
366,17410.8,0.64914,0.354,0.9675,0.82434,0.83199,0.88993,0.68949,0.98093,0.5148,1.27701,0.007591,0.007591,0.007591
367,17458.3,0.64548,0.35412,0.96885,0.82469,0.83175,0.88958,0.68931,0.98101,0.51508,1.27697,0.0075844,0.0075844,0.0075844
368,17505.8,0.6346,0.35108,0.96764,0.82448,0.83294,0.88949,0.68942,0.98104,0.51516,1.27704,0.0075778,0.0075778,0.0075778
369,17553.4,0.64313,0.35158,0.97026,0.82455,0.8331,0.88937,0.68888,0.98101,0.51503,1.27697,0.0075712,0.0075712,0.0075712
370,17601,0.63968,0.35174,0.97078,0.82525,0.83146,0.88952,0.68903,0.98102,0.51499,1.27698,0.0075646,0.0075646,0.0075646
371,17648.6,0.63051,0.35144,0.96154,0.82569,0.83177,0.88964,0.68915,0.98114,0.51514,1.27732,0.007558,0.007558,0.007558
372,17696.3,0.63736,0.35025,0.97137,0.82593,0.83095,0.88915,0.68875,0.98129,0.51553,1.27737,0.0075514,0.0075514,0.0075514
