epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,9261.35,0.75602,0.41337,1.04435,0.81298,0.84898,0.88611,0.67701,0.96985,0.52902,1.30621,0.008779,0.008779,0.008779
187,9310.37,0.75613,0.4151,1.04229,0.82138,0.84266,0.88586,0.6756,0.97232,0.52031,1.305,0.0087724,0.0087724,0.0087724
188,9359.34,0.7616,0.41843,1.04453,0.83408,0.82653,0.8832,0.67263,0.97241,0.52923,1.3032,0.0087658,0.0087658,0.0087658
189,9408.33,0.75674,0.41612,1.03992,0.84849,0.80818,0.88287,0.67306,0.9728,0.53222,1.30316,0.0087592,0.0087592,0.0087592
190,9457.35,0.748,0.41457,1.03488,0.8475,0.81556,0.88403,0.67356,0.97337,0.53405,1.30487,0.0087526,0.0087526,0.0087526
191,9506.4,0.75547,0.41166,1.04024,0.85899,0.80255,0.88451,0.67557,0.97277,0.53064,1.30364,0.008746,0.008746,0.008746
192,9555.39,0.7593,0.42067,1.04553,0.85441,0.80451,0.88722,0.67878,0.96972,0.52643,1.29944,0.0087394,0.0087394,0.0087394
193,9604.36,0.75478,0.41483,1.04116,0.83428,0.81536,0.88356,0.6782,0.96862,0.52462,1.29871,0.0087328,0.0087328,0.0087328
194,9653.21,0.75127,0.41381,1.03903,0.81897,0.83394,0.88313,0.67572,0.97093,0.51904,1.30324,0.0087262,0.0087262,0.0087262
195,9702.25,0.74454,0.40778,1.03696,0.84875,0.82003,0.89042,0.68296,0.96986,0.51451,1.30268,0.0087196,0.0087196,0.0087196
196,9751.24,0.75199,0.41608,1.04037,0.83967,0.83467,0.89128,0.68331,0.96814,0.51441,1.29962,0.008713,0.008713,0.008713
197,9800.31,0.73994,0.40748,1.03168,0.84647,0.82146,0.88771,0.67877,0.96709,0.51509,1.30073,0.0087064,0.0087064,0.0087064
198,9849.3,0.75168,0.41801,1.04211,0.83501,0.82987,0.89007,0.67885,0.96667,0.51426,1.30198,0.0086998,0.0086998,0.0086998
199,9898.28,0.75299,0.4159,1.03699,0.85169,0.81017,0.88905,0.67904,0.96607,0.51917,1.30225,0.0086932,0.0086932,0.0086932
200,9947.28,0.75255,0.41406,1.04105,0.84028,0.81913,0.88876,0.67664,0.96692,0.51613,1.30237,0.0086866,0.0086866,0.0086866
201,9996.24,0.75133,0.4122,1.03852,0.82806,0.8243,0.8896,0.67906,0.96642,0.51337,1.30154,0.00868,0.00868,0.00868
202,10045.3,0.74965,0.41253,1.03853,0.84289,0.81158,0.88744,0.6791,0.96687,0.51687,1.29959,0.0086734,0.0086734,0.0086734
203,10094.3,0.75167,0.41241,1.03634,0.83731,0.81771,0.887,0.68069,0.96783,0.51713,1.30166,0.0086668,0.0086668,0.0086668
204,10143.2,0.74415,0.41588,1.03645,0.84442,0.81254,0.88598,0.67857,0.96596,0.51857,1.29751,0.0086602,0.0086602,0.0086602
205,10192.1,0.74561,0.40834,1.02669,0.8545,0.80148,0.88301,0.67729,0.96386,0.51572,1.29737,0.0086536,0.0086536,0.0086536
206,10241,0.74566,0.41092,1.02636,0.84807,0.80589,0.8848,0.67816,0.96203,0.51275,1.29767,0.008647,0.008647,0.008647
207,10289.9,0.74032,0.4109,1.03329,0.83058,0.8301,0.88673,0.67873,0.96408,0.51501,1.29957,0.0086404,0.0086404,0.0086404
208,10338.9,0.74091,0.40806,1.03226,0.83041,0.83338,0.88649,0.67769,0.96443,0.51385,1.29983,0.0086338,0.0086338,0.0086338
209,10387.8,0.73767,0.41051,1.03333,0.82558,0.83381,0.88898,0.67874,0.96359,0.51408,1.30116,0.0086272,0.0086272,0.0086272
210,10436.7,0.74086,0.40793,1.03162,0.83274,0.82461,0.88926,0.67972,0.96586,0.51257,1.30274,0.0086206,0.0086206,0.0086206
211,10485.6,0.73257,0.4029,1.03603,0.83625,0.82631,0.89155,0.68353,0.9641,0.51116,1.30161,0.008614,0.008614,0.008614
212,10534.7,0.73784,0.40827,1.03193,0.83342,0.8285,0.88969,0.68296,0.96434,0.51039,1.30121,0.0086074,0.0086074,0.0086074
213,10583.5,0.73273,0.40206,1.02986,0.84817,0.82206,0.88854,0.6834,0.96396,0.51045,1.29985,0.0086008,0.0086008,0.0086008
214,10632.4,0.73787,0.40737,1.03618,0.84294,0.82694,0.88986,0.68428,0.96423,0.50669,1.29856,0.0085942,0.0085942,0.0085942
215,10681.4,0.73413,0.39964,1.02247,0.83368,0.83763,0.89115,0.68547,0.96413,0.5051,1.30198,0.0085876,0.0085876,0.0085876
216,10730.3,0.72879,0.40221,1.02576,0.83031,0.83958,0.89264,0.68415,0.96578,0.5061,1.30471,0.008581,0.008581,0.008581
217,10779.2,0.7288,0.40085,1.02097,0.82367,0.84656,0.89168,0.68407,0.9643,0.50787,1.30443,0.0085744,0.0085744,0.0085744
218,10828.1,0.73219,0.40287,1.02981,0.8309,0.85182,0.89405,0.68401,0.96627,0.50741,1.30582,0.0085678,0.0085678,0.0085678
219,10877,0.73124,0.40474,1.02591,0.83204,0.84303,0.89377,0.68399,0.96383,0.50984,1.30412,0.0085612,0.0085612,0.0085612
220,10925.9,0.71692,0.39497,1.02033,0.8275,0.84562,0.89514,0.68574,0.96318,0.50793,1.3072,0.0085546,0.0085546,0.0085546
221,10974.9,0.72041,0.3959,1.02424,0.82344,0.84777,0.89496,0.68565,0.96153,0.50661,1.30446,0.008548,0.008548,0.008548
222,11023.9,0.72815,0.4005,1.0312,0.82157,0.84871,0.89092,0.68414,0.96182,0.5082,1.30531,0.0085414,0.0085414,0.0085414
223,11072.8,0.72771,0.40053,1.02626,0.80698,0.8631,0.89366,0.68514,0.96434,0.50778,1.30729,0.0085348,0.0085348,0.0085348
224,11121.7,0.72634,0.39977,1.01712,0.82422,0.83762,0.89216,0.6855,0.96416,0.5093,1.3086,0.0085282,0.0085282,0.0085282
225,11170.6,0.72792,0.40293,1.02634,0.82403,0.84781,0.89272,0.6848,0.96192,0.50895,1.30652,0.0085216,0.0085216,0.0085216
226,11219.6,0.72668,0.40351,1.02805,0.83621,0.83928,0.89304,0.6859,0.96346,0.50814,1.30695,0.008515,0.008515,0.008515
227,11268.5,0.72034,0.39791,1.02374,0.83721,0.84858,0.89335,0.68691,0.96288,0.50847,1.30794,0.0085084,0.0085084,0.0085084
228,11317.5,0.71424,0.39333,1.01742,0.83977,0.84296,0.8935,0.6871,0.96283,0.50847,1.30799,0.0085018,0.0085018,0.0085018
229,11366.5,0.72466,0.40104,1.02035,0.82639,0.86139,0.89207,0.68537,0.96363,0.50772,1.3091,0.0084952,0.0084952,0.0084952
230,11415.5,0.71654,0.39457,1.02046,0.82699,0.85502,0.89285,0.68618,0.96494,0.50779,1.31073,0.0084886,0.0084886,0.0084886
231,11464.4,0.72254,0.39347,1.02152,0.82291,0.85716,0.89263,0.68634,0.96569,0.50884,1.31167,0.008482,0.008482,0.008482
232,11513.4,0.71678,0.39162,1.01849,0.83556,0.84409,0.89052,0.68502,0.96528,0.50884,1.31112,0.0084754,0.0084754,0.0084754
233,11562.3,0.71512,0.39517,1.02114,0.83977,0.83281,0.88933,0.68506,0.96439,0.50706,1.31027,0.0084688,0.0084688,0.0084688
234,11611.2,0.71205,0.39126,1.01892,0.83054,0.84366,0.89096,0.68618,0.96325,0.5064,1.30932,0.0084622,0.0084622,0.0084622
235,11660.1,0.71552,0.39151,1.01905,0.84217,0.83677,0.89235,0.68692,0.96173,0.50382,1.30742,0.0084556,0.0084556,0.0084556
236,11709.1,0.71949,0.39583,1.01898,0.82898,0.85308,0.89389,0.6876,0.96117,0.50327,1.30714,0.008449,0.008449,0.008449
237,11758.1,0.72219,0.39606,1.01881,0.82279,0.86101,0.89446,0.68599,0.96236,0.50495,1.30814,0.0084424,0.0084424,0.0084424
238,11807,0.71455,0.39166,1.02061,0.81509,0.86655,0.89541,0.68808,0.96147,0.50586,1.30706,0.0084358,0.0084358,0.0084358
239,11855.9,0.71318,0.38776,1.01523,0.83261,0.84371,0.89199,0.68691,0.96106,0.50466,1.30681,0.0084292,0.0084292,0.0084292
240,11904.9,0.71741,0.39228,1.0185,0.82977,0.84318,0.89303,0.68806,0.95997,0.50477,1.30545,0.0084226,0.0084226,0.0084226
241,11953.8,0.71417,0.39113,1.01867,0.81742,0.8544,0.89253,0.68902,0.96042,0.50499,1.30624,0.008416,0.008416,0.008416
242,12002.9,0.71354,0.39207,1.01677,0.80886,0.86569,0.89196,0.68765,0.96022,0.50423,1.30509,0.0084094,0.0084094,0.0084094
243,12051.7,0.71065,0.39031,1.01835,0.80807,0.87136,0.89386,0.68888,0.95988,0.5031,1.30522,0.0084028,0.0084028,0.0084028
244,12100.6,0.71097,0.3933,1.01912,0.84697,0.8218,0.89476,0.68921,0.96097,0.50328,1.30744,0.0083962,0.0083962,0.0083962
245,12149.6,0.70908,0.39236,1.01218,0.86099,0.8173,0.8957,0.6886,0.96016,0.50201,1.30758,0.0083896,0.0083896,0.0083896
246,12198.6,0.7094,0.39151,1.01817,0.84552,0.83487,0.89665,0.68997,0.95995,0.50073,1.30709,0.008383,0.008383,0.008383
247,12247.7,0.71206,0.38995,1.01551,0.82904,0.8494,0.89697,0.69039,0.95953,0.50057,1.30696,0.0083764,0.0083764,0.0083764
248,12296.6,0.70525,0.38252,1.0156,0.84307,0.83769,0.89823,0.6902,0.95935,0.49975,1.30627,0.0083698,0.0083698,0.0083698
249,12345.5,0.70942,0.38608,1.01816,0.86347,0.81967,0.89975,0.69169,0.95841,0.49855,1.30541,0.0083632,0.0083632,0.0083632
250,12394.5,0.70097,0.38563,1.01154,0.83725,0.84952,0.90134,0.69264,0.95786,0.49854,1.30523,0.0083566,0.0083566,0.0083566
251,12443.4,0.70467,0.38852,1.01425,0.865,0.82198,0.89928,0.69076,0.95814,0.49917,1.30672,0.00835,0.00835,0.00835
252,12492.3,0.70633,0.39716,1.02079,0.86889,0.8123,0.89848,0.69015,0.95777,0.49915,1.30614,0.0083434,0.0083434,0.0083434
253,12541.3,0.69868,0.38613,1.01244,0.86937,0.81158,0.89698,0.68841,0.95725,0.50053,1.30596,0.0083368,0.0083368,0.0083368
254,12590.1,0.69967,0.38645,1.00974,0.8519,0.82924,0.89631,0.6884,0.95791,0.50159,1.30638,0.0083302,0.0083302,0.0083302
255,12638.9,0.69514,0.38345,1.00803,0.86718,0.81358,0.89612,0.68954,0.95785,0.50284,1.30719,0.0083236,0.0083236,0.0083236
256,12687.9,0.69597,0.38472,1.01122,0.86619,0.81955,0.89698,0.68978,0.95787,0.50279,1.30812,0.008317,0.008317,0.008317
257,12736.7,0.70313,0.38433,1.01141,0.87298,0.81611,0.89699,0.69006,0.95838,0.50159,1.30932,0.0083104,0.0083104,0.0083104
258,12785.6,0.70551,0.38459,1.01119,0.86612,0.82493,0.89554,0.68832,0.95871,0.50276,1.3103,0.0083038,0.0083038,0.0083038
259,12834.4,0.69984,0.38292,1.01002,0.86178,0.82588,0.89622,0.69005,0.95908,0.50274,1.31119,0.0082972,0.0082972,0.0082972
260,12883.2,0.69787,0.38182,1.00974,0.86853,0.82648,0.89728,0.69128,0.9585,0.50251,1.31137,0.0082906,0.0082906,0.0082906
261,12932,0.6904,0.38038,1.0064,0.86643,0.83006,0.89677,0.68989,0.95804,0.50285,1.31074,0.008284,0.008284,0.008284
262,12980.8,0.69462,0.38458,1.01231,0.8621,0.83312,0.89666,0.68914,0.95849,0.50258,1.31102,0.0082774,0.0082774,0.0082774
263,13029.6,0.69638,0.38298,1.00642,0.86073,0.8356,0.89692,0.68963,0.95856,0.50143,1.31075,0.0082708,0.0082708,0.0082708
264,13078.5,0.69597,0.38103,1.00489,0.86216,0.8302,0.89323,0.68915,0.95863,0.50097,1.31159,0.0082642,0.0082642,0.0082642
265,13127.3,0.69784,0.38405,1.01065,0.85871,0.83599,0.89612,0.68908,0.95847,0.50036,1.31258,0.0082576,0.0082576,0.0082576
266,13176.2,0.69272,0.38001,1.00439,0.8607,0.83143,0.89472,0.68972,0.95823,0.50048,1.31306,0.008251,0.008251,0.008251
267,13225.1,0.69689,0.3804,1.01076,0.86821,0.82675,0.8934,0.68901,0.95839,0.50031,1.31352,0.0082444,0.0082444,0.0082444
268,13273.9,0.68843,0.37564,1.00706,0.86158,0.83004,0.89469,0.68934,0.95846,0.49976,1.31416,0.0082378,0.0082378,0.0082378
269,13322.7,0.69297,0.38127,1.01215,0.85954,0.8272,0.89414,0.68769,0.95821,0.50016,1.31492,0.0082312,0.0082312,0.0082312
270,13371.5,0.69064,0.37936,1.0064,0.85707,0.82633,0.89348,0.68744,0.95875,0.50011,1.31605,0.0082246,0.0082246,0.0082246
271,13420.3,0.68804,0.38027,1.00787,0.85471,0.82623,0.89279,0.68724,0.95903,0.50113,1.31622,0.008218,0.008218,0.008218
272,13469.1,0.68941,0.37971,1.00088,0.85302,0.8291,0.89309,0.68777,0.95917,0.5003,1.31663,0.0082114,0.0082114,0.0082114
273,13517.9,0.68033,0.38018,1.0039,0.84858,0.83814,0.89247,0.68835,0.95965,0.50083,1.31713,0.0082048,0.0082048,0.0082048
274,13566.7,0.69305,0.37739,1.00697,0.8456,0.84013,0.89233,0.68673,0.96022,0.50178,1.31798,0.0081982,0.0081982,0.0081982
275,13615.6,0.68794,0.37968,1.00873,0.84404,0.84126,0.89137,0.68651,0.96079,0.50245,1.31841,0.0081916,0.0081916,0.0081916
276,13664.5,0.68679,0.37739,1.0018,0.85259,0.8317,0.89161,0.68693,0.96045,0.50231,1.31855,0.008185,0.008185,0.008185
277,13713.3,0.68672,0.3791,1.00372,0.85542,0.83217,0.89169,0.6864,0.95992,0.50281,1.3178,0.0081784,0.0081784,0.0081784
278,13762.1,0.68775,0.37766,1.00318,0.8505,0.83254,0.89145,0.68704,0.95931,0.50225,1.31753,0.0081718,0.0081718,0.0081718
279,13811,0.68804,0.37767,1.00204,0.8462,0.84172,0.89221,0.68696,0.95957,0.50348,1.3172,0.0081652,0.0081652,0.0081652
280,13859.8,0.67926,0.37368,0.99455,0.84014,0.84551,0.89166,0.68652,0.95933,0.50451,1.31665,0.0081586,0.0081586,0.0081586
281,13908.6,0.68422,0.37612,1.00661,0.847,0.83434,0.89008,0.68713,0.95964,0.50407,1.31693,0.008152,0.008152,0.008152
282,13957.4,0.68543,0.37465,1.00981,0.84805,0.83681,0.89041,0.68688,0.95975,0.50484,1.31749,0.0081454,0.0081454,0.0081454
283,14006.1,0.68234,0.37537,0.99937,0.83142,0.84891,0.88927,0.68666,0.96036,0.50569,1.31802,0.0081388,0.0081388,0.0081388
284,14054.9,0.6831,0.37387,1.00097,0.83571,0.8454,0.88914,0.68647,0.96005,0.50575,1.3182,0.0081322,0.0081322,0.0081322
285,14103.8,0.67817,0.37383,0.99426,0.83592,0.84953,0.89001,0.68656,0.96062,0.50659,1.31815,0.0081256,0.0081256,0.0081256
286,14152.6,0.682,0.3754,0.99999,0.84061,0.84496,0.88942,0.68612,0.96094,0.50566,1.31847,0.008119,0.008119,0.008119
287,14201.4,0.68374,0.37686,0.9972,0.84731,0.83456,0.88982,0.68735,0.96071,0.50646,1.31883,0.0081124,0.0081124,0.0081124
288,14250.3,0.67573,0.37312,1.00016,0.84675,0.83374,0.8899,0.68749,0.95978,0.50578,1.3187,0.0081058,0.0081058,0.0081058
289,14299.1,0.68025,0.37107,1.00204,0.84484,0.83666,0.88953,0.6881,0.95963,0.50555,1.31817,0.0080992,0.0080992,0.0080992
290,14347.8,0.6774,0.37315,0.99738,0.85085,0.83482,0.88975,0.68717,0.95955,0.50628,1.31822,0.0080926,0.0080926,0.0080926
291,14396.6,0.68176,0.3688,0.9986,0.82208,0.86139,0.8887,0.68709,0.95972,0.50658,1.31828,0.008086,0.008086,0.008086
292,14445.3,0.68293,0.37356,1.00043,0.85019,0.83525,0.88926,0.68747,0.9605,0.50608,1.31963,0.0080794,0.0080794,0.0080794
293,14494.1,0.67627,0.36664,0.99293,0.85075,0.83314,0.88856,0.68689,0.96017,0.50585,1.31932,0.0080728,0.0080728,0.0080728
294,14542.8,0.67679,0.37237,0.99409,0.85311,0.83147,0.88873,0.68685,0.95975,0.50567,1.31861,0.0080662,0.0080662,0.0080662
295,14591.6,0.67986,0.37438,1.002,0.85287,0.83521,0.88908,0.6863,0.95908,0.50491,1.31795,0.0080596,0.0080596,0.0080596
296,14640.4,0.67126,0.36705,0.99758,0.85059,0.83678,0.88786,0.68607,0.95851,0.50535,1.31815,0.008053,0.008053,0.008053
297,14689.2,0.6822,0.37215,0.99687,0.85463,0.8336,0.88818,0.68637,0.95874,0.5053,1.31826,0.0080464,0.0080464,0.0080464
298,14738,0.68056,0.37335,0.99768,0.85413,0.83609,0.88926,0.68705,0.95848,0.50528,1.3184,0.0080398,0.0080398,0.0080398
299,14786.8,0.66972,0.36586,0.99623,0.85353,0.83652,0.88957,0.6871,0.95814,0.50442,1.31849,0.0080332,0.0080332,0.0080332
300,14835.6,0.66745,0.36863,0.99386,0.8535,0.8395,0.88972,0.68659,0.95807,0.50356,1.31865,0.0080266,0.0080266,0.0080266
301,14884.4,0.67613,0.3726,0.99592,0.85047,0.84206,0.89012,0.68746,0.95782,0.50322,1.31877,0.00802,0.00802,0.00802
302,14933.3,0.67121,0.37258,0.99706,0.84876,0.84398,0.88961,0.68817,0.95829,0.504,1.31958,0.0080134,0.0080134,0.0080134
303,14982,0.67448,0.37158,0.99367,0.84612,0.84767,0.88997,0.68794,0.95836,0.50473,1.3202,0.0080068,0.0080068,0.0080068
304,15030.9,0.67175,0.37075,0.99875,0.84448,0.84938,0.89039,0.68814,0.95847,0.50496,1.32028,0.0080002,0.0080002,0.0080002
305,15079.8,0.66823,0.36878,0.99649,0.84689,0.84995,0.89058,0.68809,0.95872,0.50472,1.3207,0.0079936,0.0079936,0.0079936
306,15128.6,0.66834,0.3681,0.99244,0.84398,0.851,0.89062,0.68892,0.95885,0.50534,1.32099,0.007987,0.007987,0.007987
307,15177.5,0.66685,0.36554,0.9912,0.84374,0.85337,0.89058,0.68904,0.95898,0.50543,1.32151,0.0079804,0.0079804,0.0079804
308,15226.4,0.67166,0.36774,0.98653,0.84314,0.85369,0.89063,0.68902,0.95908,0.50547,1.32176,0.0079738,0.0079738,0.0079738
309,15275.2,0.6684,0.37151,0.99325,0.8357,0.85894,0.89023,0.68842,0.9594,0.50575,1.32212,0.0079672,0.0079672,0.0079672
310,15324,0.66883,0.36702,0.99022,0.83341,0.85819,0.89007,0.68809,0.95942,0.50538,1.32234,0.0079606,0.0079606,0.0079606
311,15373,0.66386,0.3647,0.99403,0.8303,0.85847,0.8899,0.68774,0.95949,0.50564,1.32256,0.007954,0.007954,0.007954
312,15421.9,0.67705,0.36864,0.99844,0.83083,0.85745,0.88995,0.68731,0.95967,0.50571,1.32258,0.0079474,0.0079474,0.0079474
313,15470.8,0.66629,0.36787,0.99079,0.83631,0.84859,0.89013,0.68687,0.95967,0.50587,1.32283,0.0079408,0.0079408,0.0079408
314,15519.8,0.6691,0.36292,0.98937,0.84174,0.84417,0.88917,0.68648,0.96,0.50544,1.32298,0.0079342,0.0079342,0.0079342
315,15568.7,0.66109,0.36268,0.98939,0.83791,0.84664,0.89031,0.68676,0.96064,0.50541,1.32359,0.0079276,0.0079276,0.0079276
316,15617.7,0.66564,0.36464,0.99368,0.8418,0.84253,0.89023,0.68644,0.96064,0.50586,1.3239,0.007921,0.007921,0.007921
317,15666.6,0.65405,0.36526,0.98434,0.84244,0.84104,0.89064,0.68632,0.96073,0.5049,1.32416,0.0079144,0.0079144,0.0079144
318,15715.5,0.66344,0.36277,0.98627,0.83927,0.84283,0.89049,0.6867,0.96038,0.50467,1.32387,0.0079078,0.0079078,0.0079078
319,15764.4,0.65948,0.3608,0.98362,0.83435,0.84562,0.89046,0.68677,0.96027,0.50425,1.32398,0.0079012,0.0079012,0.0079012
320,15813.3,0.66249,0.36629,0.98839,0.83653,0.84296,0.89117,0.68709,0.9604,0.50438,1.32387,0.0078946,0.0078946,0.0078946
321,15862.2,0.66451,0.36326,0.99077,0.85383,0.82634,0.89108,0.68761,0.96055,0.50426,1.3243,0.007888,0.007888,0.007888
322,15911.2,0.65708,0.36369,0.98696,0.85855,0.82272,0.89144,0.68802,0.96036,0.50401,1.32419,0.0078814,0.0078814,0.0078814
323,15960.2,0.65486,0.35721,0.98731,0.85487,0.82388,0.89103,0.68816,0.96083,0.50353,1.32458,0.0078748,0.0078748,0.0078748
324,16009.2,0.65828,0.36054,0.98594,0.85405,0.82566,0.89134,0.68831,0.96101,0.50402,1.32509,0.0078682,0.0078682,0.0078682
325,16058.1,0.65997,0.36146,0.98645,0.85257,0.82751,0.89144,0.68842,0.96116,0.50402,1.32518,0.0078616,0.0078616,0.0078616
326,16106.9,0.66159,0.36353,0.98924,0.85284,0.82718,0.89175,0.68896,0.96112,0.50375,1.3256,0.007855,0.007855,0.007855
327,16155.9,0.66088,0.36019,0.98892,0.85341,0.82751,0.89156,0.68887,0.96113,0.50364,1.32549,0.0078484,0.0078484,0.0078484
328,16204.7,0.66519,0.36346,0.98997,0.85474,0.82597,0.89156,0.68888,0.96077,0.50365,1.32525,0.0078418,0.0078418,0.0078418
329,16253.7,0.65653,0.36023,0.98667,0.85225,0.82813,0.89114,0.68812,0.96042,0.50314,1.32516,0.0078352,0.0078352,0.0078352
330,16302.6,0.65699,0.361,0.99051,0.84986,0.8303,0.89109,0.68824,0.96078,0.503,1.32566,0.0078286,0.0078286,0.0078286
331,16351.4,0.65711,0.3622,0.9888,0.84813,0.83057,0.89078,0.68827,0.96083,0.50357,1.32608,0.007822,0.007822,0.007822
332,16400.3,0.65904,0.36597,0.99056,0.8504,0.83108,0.89131,0.68764,0.96086,0.50374,1.32618,0.0078154,0.0078154,0.0078154
333,16449.2,0.65177,0.3588,0.98206,0.84752,0.83299,0.89127,0.68787,0.96089,0.50345,1.32646,0.0078088,0.0078088,0.0078088
334,16498,0.65526,0.35625,0.98869,0.8495,0.83113,0.89109,0.68796,0.96121,0.50352,1.32685,0.0078022,0.0078022,0.0078022
335,16546.9,0.6499,0.35618,0.98196,0.85348,0.82598,0.89079,0.68723,0.96109,0.50401,1.32708,0.0077956,0.0077956,0.0077956
336,16595.8,0.64738,0.35824,0.98432,0.85276,0.8265,0.89137,0.68856,0.96101,0.50426,1.32727,0.007789,0.007789,0.007789
337,16644.8,0.6481,0.35584,0.98352,0.8521,0.82671,0.8913,0.6884,0.96117,0.50428,1.32768,0.0077824,0.0077824,0.0077824
338,16693.7,0.64748,0.35692,0.98314,0.85133,0.82621,0.89096,0.68843,0.96089,0.50396,1.32764,0.0077758,0.0077758,0.0077758
339,16742.6,0.64783,0.35339,0.98119,0.84663,0.82946,0.89085,0.68847,0.96101,0.50354,1.32785,0.0077692,0.0077692,0.0077692
340,16791.4,0.64974,0.35659,0.98066,0.83897,0.84041,0.89156,0.68894,0.96097,0.50302,1.32785,0.0077626,0.0077626,0.0077626
341,16840.4,0.65199,0.35758,0.98374,0.83755,0.83871,0.89094,0.6882,0.96111,0.50278,1.32824,0.007756,0.007756,0.007756
342,16889.3,0.6508,0.35537,0.98252,0.83606,0.84055,0.89145,0.6888,0.961,0.5027,1.32842,0.0077494,0.0077494,0.0077494
343,16938.2,0.65282,0.35514,0.98053,0.83476,0.842,0.89139,0.68865,0.96069,0.50255,1.32823,0.0077428,0.0077428,0.0077428
344,16987.1,0.64533,0.35554,0.9847,0.84004,0.83949,0.89158,0.68895,0.96099,0.50315,1.32871,0.0077362,0.0077362,0.0077362
345,17035.9,0.64737,0.3554,0.98222,0.85218,0.82787,0.89186,0.68924,0.96107,0.50318,1.32911,0.0077296,0.0077296,0.0077296
346,17084.7,0.64394,0.35443,0.97915,0.83706,0.83947,0.89128,0.68913,0.96088,0.50293,1.32916,0.007723,0.007723,0.007723
347,17133.6,0.64557,0.35222,0.97384,0.83274,0.84528,0.89148,0.68869,0.96085,0.50225,1.32906,0.0077164,0.0077164,0.0077164
348,17182.5,0.64957,0.35965,0.98788,0.84657,0.83119,0.89139,0.68868,0.96076,0.50229,1.32913,0.0077098,0.0077098,0.0077098
349,17231.3,0.64781,0.3605,0.98286,0.84788,0.82917,0.89087,0.68877,0.96071,0.50242,1.32915,0.0077032,0.0077032,0.0077032
350,17280.1,0.65077,0.357,0.98587,0.84739,0.82848,0.89056,0.6886,0.96039,0.50253,1.3292,0.0076966,0.0076966,0.0076966
